seq	level	ref	datatype	occurrence	XPath
141800	5	cbc:MarkAttentionIndicator	Indicator	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cbc:MarkAttentionIndicator
141810	5	cbc:WebsiteURI	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cbc:WebsiteURI
141820	5	cbc:LogoReferenceID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cbc:LogoReferenceID
141830	5	cbc:EndpointID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cbc:EndpointID
141840	5	cbc:IndustryClassificationCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cbc:IndustryClassificationCode
141850	5	cac:PartyIdentification	PartyIdentificationType	0..n	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:PartyIdentification
141860	5	cac:PartyName	PartyNameType	0..n	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:PartyName
141870	5	cac:Language	LanguageType	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:Language
141880	5	cac:PostalAddress	AddressType	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress
141890	5	cac:PhysicalLocation	LocationType	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation
141900	5	cac:PartyTaxScheme	PartyTaxSchemeType	0..n	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme
141910	5	cac:PartyLegalEntity	PartyLegalEntityType	0..n	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity
141920	5	cac:Contact	ContactType	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:Contact
141930	5	cac:Person	PersonType	0..n	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:Person
141940	5	cac:AgentParty	PartyType	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:AgentParty
141950	5	cac:ServiceProviderParty	ServiceProviderPartyType	0..n	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:ServiceProviderParty
141960	5	cac:PowerOfAttorney	PowerOfAttorneyType	0..n	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:PowerOfAttorney
141970	5	cac:FinancialAccount	FinancialAccountType	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount
141980	4	cac:ResultOfVerification	ResultOfVerificationType	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification
141990	5	cbc:ValidatorID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidatorID
142000	5	cbc:ValidationResultCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationResultCode
142010	5	cbc:ValidationDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationDate
142020	5	cbc:ValidationTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationTime
142030	5	cbc:ValidateProcess	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateProcess
142040	5	cbc:ValidateTool	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateTool
142050	5	cbc:ValidateToolVersion	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateToolVersion
142060	5	cac:SignatoryParty	PartyType	0..1	/CreditNote/cac:CreditNoteLine/cac:ReceiptLineReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty
142070	2	cac:BillingReference	BillingReferenceType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference
142080	3	cac:InvoiceDocumentReference	DocumentReferenceType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference
142090	4	cbc:ID	Identifier	1..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:ID
142100	4	cbc:CopyIndicator	Indicator	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:CopyIndicator
142110	4	cbc:UUID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:UUID
142120	4	cbc:IssueDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:IssueDate
142130	4	cbc:IssueTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:IssueTime
142140	4	cbc:DocumentTypeCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:DocumentTypeCode
142150	4	cbc:DocumentType	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:DocumentType
142160	4	cbc:XPath	Text	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:XPath
142170	4	cbc:LanguageID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:LanguageID
142180	4	cbc:LocaleCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:LocaleCode
142190	4	cbc:VersionID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:VersionID
142200	4	cbc:DocumentStatusCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:DocumentStatusCode
142210	4	cbc:DocumentDescription	Text	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cbc:DocumentDescription
142220	4	cac:Attachment	AttachmentType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment
142230	5	cbc:EmbeddedDocumentBinaryObject	BinaryObject	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cbc:EmbeddedDocumentBinaryObject
142240	5	cac:ExternalReference	ExternalReferenceType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference
142250	4	cac:ValidityPeriod	PeriodType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod
142260	5	cbc:StartDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:StartDate
142270	5	cbc:StartTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:StartTime
142280	5	cbc:EndDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:EndDate
142290	5	cbc:EndTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:EndTime
142300	5	cbc:DurationMeasure	Measure	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:DurationMeasure
142310	5	cbc:DescriptionCode	Code	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:DescriptionCode
142320	5	cbc:Description	Text	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:Description
142330	4	cac:IssuerParty	PartyType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty
142340	5	cbc:MarkCareIndicator	Indicator	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:MarkCareIndicator
142350	5	cbc:MarkAttentionIndicator	Indicator	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:MarkAttentionIndicator
142360	5	cbc:WebsiteURI	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:WebsiteURI
142370	5	cbc:LogoReferenceID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:LogoReferenceID
142380	5	cbc:EndpointID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:EndpointID
142390	5	cbc:IndustryClassificationCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:IndustryClassificationCode
142400	5	cac:PartyIdentification	PartyIdentificationType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyIdentification
142410	5	cac:PartyName	PartyNameType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyName
142420	5	cac:Language	LanguageType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Language
142430	5	cac:PostalAddress	AddressType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress
142440	5	cac:PhysicalLocation	LocationType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation
142450	5	cac:PartyTaxScheme	PartyTaxSchemeType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme
142460	5	cac:PartyLegalEntity	PartyLegalEntityType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity
142470	5	cac:Contact	ContactType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Contact
142480	5	cac:Person	PersonType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Person
142490	5	cac:AgentParty	PartyType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:AgentParty
142500	5	cac:ServiceProviderParty	ServiceProviderPartyType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:ServiceProviderParty
142510	5	cac:PowerOfAttorney	PowerOfAttorneyType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PowerOfAttorney
142520	5	cac:FinancialAccount	FinancialAccountType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:FinancialAccount
142530	4	cac:ResultOfVerification	ResultOfVerificationType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification
142540	5	cbc:ValidatorID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidatorID
142550	5	cbc:ValidationResultCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidationResultCode
142560	5	cbc:ValidationDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidationDate
142570	5	cbc:ValidationTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidationTime
142580	5	cbc:ValidateProcess	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidateProcess
142590	5	cbc:ValidateTool	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidateTool
142600	5	cbc:ValidateToolVersion	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidateToolVersion
142610	5	cac:SignatoryParty	PartyType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:InvoiceDocumentReference/cac:ResultOfVerification/cac:SignatoryParty
142620	3	cac:SelfBilledInvoiceDocumentReference	DocumentReferenceType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference
142630	4	cbc:ID	Identifier	1..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:ID
142640	4	cbc:CopyIndicator	Indicator	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:CopyIndicator
142650	4	cbc:UUID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:UUID
142660	4	cbc:IssueDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:IssueDate
142670	4	cbc:IssueTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:IssueTime
142680	4	cbc:DocumentTypeCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:DocumentTypeCode
142690	4	cbc:DocumentType	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:DocumentType
142700	4	cbc:XPath	Text	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:XPath
142710	4	cbc:LanguageID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:LanguageID
142720	4	cbc:LocaleCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:LocaleCode
142730	4	cbc:VersionID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:VersionID
142740	4	cbc:DocumentStatusCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:DocumentStatusCode
142750	4	cbc:DocumentDescription	Text	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cbc:DocumentDescription
142760	4	cac:Attachment	AttachmentType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:Attachment
142770	5	cbc:EmbeddedDocumentBinaryObject	BinaryObject	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:Attachment/cbc:EmbeddedDocumentBinaryObject
142780	5	cac:ExternalReference	ExternalReferenceType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:Attachment/cac:ExternalReference
142790	4	cac:ValidityPeriod	PeriodType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ValidityPeriod
142800	5	cbc:StartDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ValidityPeriod/cbc:StartDate
142810	5	cbc:StartTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ValidityPeriod/cbc:StartTime
142820	5	cbc:EndDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ValidityPeriod/cbc:EndDate
142830	5	cbc:EndTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ValidityPeriod/cbc:EndTime
142840	5	cbc:DurationMeasure	Measure	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ValidityPeriod/cbc:DurationMeasure
142850	5	cbc:DescriptionCode	Code	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ValidityPeriod/cbc:DescriptionCode
142860	5	cbc:Description	Text	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ValidityPeriod/cbc:Description
142870	4	cac:IssuerParty	PartyType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty
142880	5	cbc:MarkCareIndicator	Indicator	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cbc:MarkCareIndicator
142890	5	cbc:MarkAttentionIndicator	Indicator	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cbc:MarkAttentionIndicator
142900	5	cbc:WebsiteURI	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cbc:WebsiteURI
142910	5	cbc:LogoReferenceID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cbc:LogoReferenceID
142920	5	cbc:EndpointID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cbc:EndpointID
142930	5	cbc:IndustryClassificationCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cbc:IndustryClassificationCode
142940	5	cac:PartyIdentification	PartyIdentificationType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:PartyIdentification
142950	5	cac:PartyName	PartyNameType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:PartyName
142960	5	cac:Language	LanguageType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:Language
142970	5	cac:PostalAddress	AddressType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress
142980	5	cac:PhysicalLocation	LocationType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation
142990	5	cac:PartyTaxScheme	PartyTaxSchemeType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme
143000	5	cac:PartyLegalEntity	PartyLegalEntityType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity
143010	5	cac:Contact	ContactType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:Contact
143020	5	cac:Person	PersonType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:Person
143030	5	cac:AgentParty	PartyType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:AgentParty
143040	5	cac:ServiceProviderParty	ServiceProviderPartyType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:ServiceProviderParty
143050	5	cac:PowerOfAttorney	PowerOfAttorneyType	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:PowerOfAttorney
143060	5	cac:FinancialAccount	FinancialAccountType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:IssuerParty/cac:FinancialAccount
143070	4	cac:ResultOfVerification	ResultOfVerificationType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification
143080	5	cbc:ValidatorID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidatorID
143090	5	cbc:ValidationResultCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidationResultCode
143100	5	cbc:ValidationDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidationDate
143110	5	cbc:ValidationTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidationTime
143120	5	cbc:ValidateProcess	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidateProcess
143130	5	cbc:ValidateTool	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidateTool
143140	5	cbc:ValidateToolVersion	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification/cbc:ValidateToolVersion
143150	5	cac:SignatoryParty	PartyType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:SelfBilledInvoiceDocumentReference/cac:ResultOfVerification/cac:SignatoryParty
143160	3	cac:CreditNoteDocumentReference	DocumentReferenceType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference
143170	4	cbc:ID	Identifier	1..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:ID
143180	4	cbc:CopyIndicator	Indicator	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:CopyIndicator
143190	4	cbc:UUID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:UUID
143200	4	cbc:IssueDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:IssueDate
143210	4	cbc:IssueTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:IssueTime
143220	4	cbc:DocumentTypeCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:DocumentTypeCode
143230	4	cbc:DocumentType	Text	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:DocumentType
143240	4	cbc:XPath	Text	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:XPath
143250	4	cbc:LanguageID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:LanguageID
143260	4	cbc:LocaleCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:LocaleCode
143270	4	cbc:VersionID	Identifier	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:VersionID
143280	4	cbc:DocumentStatusCode	Code	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:DocumentStatusCode
143290	4	cbc:DocumentDescription	Text	0..n	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cbc:DocumentDescription
143300	4	cac:Attachment	AttachmentType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cac:Attachment
143310	5	cbc:EmbeddedDocumentBinaryObject	BinaryObject	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cac:Attachment/cbc:EmbeddedDocumentBinaryObject
143320	5	cac:ExternalReference	ExternalReferenceType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cac:Attachment/cac:ExternalReference
143330	4	cac:ValidityPeriod	PeriodType	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cac:ValidityPeriod
143340	5	cbc:StartDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cac:ValidityPeriod/cbc:StartDate
143350	5	cbc:StartTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cac:ValidityPeriod/cbc:StartTime
143360	5	cbc:EndDate	Date	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cac:ValidityPeriod/cbc:EndDate
143370	5	cbc:EndTime	Time	0..1	/CreditNote/cac:CreditNoteLine/cac:BillingReference/cac:CreditNoteDocumentReference/cac:ValidityPeriod/cbc:EndTime
