ITCA_Path	level	ITCA_Card	EN_ID	EN_Level	EN_Card	EN_BT	EN_Desc	EN_DT			name	CCL_ID	共通EDI必須	インボイス必須	自動突合対応
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:InvoiceIssuerReferenee	5	0..1							317	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ApplicableTradeTax	5	1..n	BG-30	2	1..1	LINE VAT INFORMATION	A group of business terms providing information about the VAT applicable for the goods and services invoiced on the Invoice line.   		318	220	取引税クラス	UN01005996			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ApplicableTradeTax/ram:CalculatedAmount	6	1..1							319	222	税額	UN01005833		◎	
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ApplicableTradeTax/ram:TypeCode	6	1..1	BT-151	3	1..1	Invoiced item VAT category code	The VAT category code for the invoiced item.	C	320	223	税タイプコード	UN01005834			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ApplicableTradeTax/ram:BasisAmount	6	1..1							321	224	課税対象合計金額（税抜き）	UN01005839		◎	
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ApplicableTradeTax/ram:CategoryCode	6	1..1	BT-151	3	1..1	Invoiced item VAT category code	The VAT category code for the invoiced item.	C	322	225	税区分コード	UN01005841		◎	
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ApplicableTradeTax/ram:RateApplicablePercent	6	1..1	BT-152	3	0..1	Invoiced item VAT rate	The VAT rate, represented as percentage that applies to the invoiced item.	P	323	227	税率	UN01007174		◎	
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ApplicableTradeTax/ram:Grand Total. Amount	6	1..1							324	228	課税対象金額(税込み)	UN01013040		◎	
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ApplicableTradeTax/ram:Calculation Method.Code	6	1..1							325	229	税計算方式	UN01013096	　　　　　　　　　　　　　　　　　　　　　　　　　　　		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument	5	0..n							326	237	（参照）文書クラス	UN01006005			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument/ram:IssuerAssignedID	6	1..1	BT-128	2	0..1	Invoice line object identifier	An identifier for an object on which the invoice line is based, given by the Seller.	I	327	239	（参照）文書番号	UN01005580			■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:lncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument/ram:TypeCode	6	1..1	BT-128	2	0..1	Invoice line object identifier	An identifier for an object on which the invoice line is based, given by the Seller.   	I	328	241	（参照）文書タイプコード	UN01005586			■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument/ram:ReferenceTypeCode	6	0..1	BT-128-1	3	0..1	Invoice line object identifier identification  scheme identifier	The identification scheme identifier of the Invoice line object identifier.	S	329	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:AdditionalReferencedDocument/ram:CategoryCode	6	1..1							330	243	（参照）文書類型コード	UN01013318			■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ReceivabIeSpecifiedTradeAccountingAccount	5	0..n							331	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:ReceivableSpecifiedTradeAccountingAccount/ram:ID	6	1..1	BT-133	2	0..1	Invoice line Buyer accounting reference	A textual value that specifies where to book the relevant data into the Buyer's financial accounts.	T	332	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation	5	1..1							333	230	明細請求書合計金額クラス	UN01006002			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation/ram:TaxTotalAmount	6	1..1	BT-131	2	1..1	Invoice line net amount	The total amount of the Invoice line.	A	334	232	明細請求書合計税額	UN01006011	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation/ram:GrandTotalAmount	6	1..1							335	236	明細請求書総合計金額	UN01011519	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation/ram:NetLineTotalAmount	6	0..1							336	234	明細請求書合計金額(税抜き)	UN01008456			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation/ram: Including Taxes_ Line TotalAmount	6	0..1							337	235	請明細求書合計金額(税込み)	UN01008457			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeSettlementLineMonetarySummation/ram Allowance Chargel:TotalAmount	6	0..1							338	233	明細請求書調整金額	UN01006013			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge	5	0..n	BG-27	2	0..n	INVOICE LINE ALLOWA NCES	A group of business terms providing information about allowances applicable to the individual Invoice line.		339	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge	5	0..n	BG-28	2	0..n	INVOICE LINE CHARGES	A group of business terms providing information about charges and taxes other than VAT applicable to the individual Invoice line.		340	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ChargeIndicator	6	0..1							341	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ChargeIndicator/udt:Indicator	7	1..1							342	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:CalculationPercent	6	0..1	BT-138	3	0..1	Invoice line allowance  percentage	The percentage that may be used, in conjunction with the Invoice line allowance base amount, to calculate the Invoice line  allowance amount   	P	343	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:CalculationPercent	6	0..1	BT-143	3	0..1	Invoice line charge  percentage	The percentage that may be used, in conjunction with the Invoice line charge base amount, to calculate the Invoice line charge  amount.	P	344	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:BasisAmount	6	0..1	BT-137	3	0..1	Invoice line allowance base amount	The base amount that may be used, in conjunction with the Invoice line allowance percentage, to calculate the Invoice line  allowance amount.	A	345	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:BasisAmount	6	0..1	BT-142	3	0..1	Invoice line charge base amount	The base amount that may be used, in conjunction with the Invoice line charge percentage, to calculate the Invoice line charge  amount.	A	346	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ActualAmount	6	0..n	BT-136	3	1..1	Invoice line allowance amount	The amount of an allowance, without VAT.	A	347	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ActualAmount	6	0..n	BT-141	3	1..1	Invoice line charge amount	The amount of a charge, without VAT.	A	348	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ReasonCode	6	0..1	BT-140	3	0..1	Invoice line allowance reason code	The reason for the Invoice line allowance, expressed as a code.	C	349	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:ReasonCode	6	0..1	BT-145	3	0..1	Invoice line charge reason code	The reason for the Invoice line charge, expressed as a code.	C	350	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:Reason	6	0..1	BT-139	3	0..1	Invoice line allowance reason	The reason for the Invoice line allowance, expressed as text.	T	351	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:SpecifiedTradeAllowanceCharge/ram:Reason	6	0..1	BT-144	3	0..1	Invoice line charge reason	The reason for the Invoice line charge, expressed as text.	T	352	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod	5	0..1	BG-26	2	0..1	INVOICE LINE PERIOD	A group of business terms providing information about the period relevant for the Invoice line.		353	244	請求期間クラス	UN01005997			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod/ram:StartDateTime	6	0..1							354	246	請求開始日	UN01005612	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod/ram:StartDateTime/udt:DateTimeString	7	1..1	BT-134	3	0..1	Invoice line period start date	The date when the Invoice period for this Invoice line starts.	D	355	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod/ram:StartDateTime/udt:DateTimeString/@format	8		BT-134	3	0..1	Invoice line period start date	The date when the Invoice period for this Invoice line starts.	D	356	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod/ram:EndDateTime	6	0..1							357	247	請求終了日	UN01005613	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod/ram:EndDateTime/udt:DateTimeString	7		BT-135	3	0..1	Invoice line period end date	The date when the Invoice period for this Invoice line ends.	D	358	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SpecifiedLineTradeSettlement/ram:BillingSpecifiedPeriod/ram:EndDateTime/udt:DateTimeString/@format	8		BT-135	3	0..1	Invoice line period end date	The date when the Invoice period for this Invoice line ends.	D	359	？					
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem	4	1..1							360	248	サブ明細行クラス	UN01009669			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: Identification.Identifier	5	1..1							361	250	サブ明細行番号	UN01009648	〇		□
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement	5	1..1							362	251	取引契約クラス	UN01009649			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ram AdditionalReferencedDocument	6	1..n							363	253	参照文書クラス	UN01009656			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ram:AdditionalReferencedDocument/ram:ID	7	0..1							364	255	（参照）文書番号	UN01005580			■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ram:AdditionalReferencedDocument/ram:RevisionID	7	0..1							365	259	（参照）文書履歴番号	UN01005588			■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ramAdditionalReferencedDocument/ram:IssueDateTime	7	1..1							366	256	（参照）文書発行日	UN01005582		◎	■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ram:AdditionalReferencedDocument/ram:TypeCode	7	0..1							367	258	（参照）文書タイプコード	UN01005586			■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ramAdditionalReferencedDocument/ram:LineID	7	0..1	BT-132	2	0..1	Reference d purchase order line reference	An identifier for a referenced line within a purchase order, issued by the Buyer.	0	368	257	（参照）文書明細行番号	UN01005585			■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ram:AdditionalReferencedDocument/ram:SubordinateLineID	7	0..1							369	260	（参照）文書番号枝番	UN01012923			■
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ram:Net PriceProductTrade Price	6	1..1							370	261	取引価格クラス	UN01009658			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ram:Net PriceProductTrade Price/ram:Charge Amount	7	1..1	BT-146	3	1..1	Item net price	The price of an item, exclusive of VAT, after subtracting item price discount.	U	371	263	契約単価	UN01005792	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeAgreement/ram:Net PriceProductTrade Price/ram:Sign of number Code	7	1..1							372	264	単価正負コード	JPS2000149	●		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeDelivery	5	1..1							373	265	サブ明細納入クラス	UN01009650			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeDelivery/ram:PackageQuantity	6	0..1							374	267	納入パッケージ数量	UN01009660			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeDelivery/ram:ProductUnitQuantity	6	1..1	BT-129	2	1..1	Invoiced quantity	The quantity of items (goods or services) that is charged in the Invoice line.	Q	375	268	納入バラ数量	UN01009661	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram:TradeDelivery/ram:Per PackageUnitQuantit	6	0..1							376	269	入り数	UN01009662			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: TradeSettlement	5	1..1							377	270	サブ明細行決裁クラス	UN01009651			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: TradeSettlement/ram:ApplicableTradeTax	6	1..1							378	272	取引税クラス	UN01009665			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: TradeSettlement/ram:ApplicableTradeTax/ram:BasisAmount	7	1..1							379	274	課税対象金額（税抜き）	UN01005839	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: TradeSettlement/ram:ApplicableTradeTax/ram:CategoryCode	7	1..1							380	275	税区分コード	UN01005841		◎	
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: TradeSettlement/ram:ApplicableTradeTax/ram:RateApplicablePercent	7	1..1							381	277	税率	UN01007174	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: TradeSettlement/ram:ApplicableTradeTax/ram:Grand Total. Amount	7	1..1							382	278	課税対象金額(税込み)	UN01013040	〇		
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: ApplicableTradeProduct	5	1..1	BG-31	2	1..1	ITEM INFORMATION	A group of business terms providing information about the goods and services invoiced.		383	279	取引品目クラス	UN01010016			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: ApplicableTradeProduct/ram:BuyerAssignedIdentificationId	6	0..1	BT-156	3	0..1	Item Buyer's identifier	An identifier, assigned by the Buyer, for the item.	I	384	281	品名コード	UN01005813			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: ApplicableTradeProduct/ram:Name. Text	6	0..1	BT-153	3	1..1	Item name	A name for an item.	T	385	282	品名	UN01005815			
/rsm:CrossIndustryInvoice/rsm:SupplyChainTradeTransaction/ram:IncludedSupplyChainTradeLineItem/ram:SubordinateTradeLineItem/ram: ApplicableTradeProduct/ram:Description. Text	6	1..1	BT-154	3	0..1	Item description	A description for an item.	T	386	283	品目摘要	UN01005817	〇	◎	
