seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
28160	10		Email Purpose	EmailPurp	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcr/CtctDtls/EmailPurp
28170	10		Job Title	JobTitl	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcr/CtctDtls/JobTitl
28180	10		Responsibility	Rspnsblty	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcr/CtctDtls/Rspnsblty
28190	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcr/CtctDtls/Dept
28200	10		Other	Othr	OtherContact1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcr/CtctDtls/Othr
28210	11		Channel Type	ChanlTp	Max4Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcr/CtctDtls/Othr/ChanlTp
28220	11		Identification	Id	Max128Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcr/CtctDtls/Othr/Id
28230	10		Preferred Method	PrefrdMtd	PreferredContactMethod1Code (xs:string)	LETT MAIL PHON FAXX CELL	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcr/CtctDtls/PrefrdMtd
28240	8		Invoicee	Invcee	PartyIdentification135		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee
28250	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Nm
28260	9		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr
28270	10		Address Type	AdrTp	AddressType3Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/AdrTp
28280	11	 ---------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/AdrTp/Cd
28290	11	 ---------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/AdrTp/Prtry
28300	12		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/AdrTp/Prtry/Id
28310	12		Issuer	Issr	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/AdrTp/Prtry/Issr
28320	12		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/AdrTp/Prtry/SchmeNm
28330	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/Dept
28340	10		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/SubDept
28350	10		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/StrtNm
28360	10		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/BldgNb
28370	10		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/BldgNm
28380	10		Floor	Flr	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/Flr
28390	10		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/PstBx
28400	10		Room	Room	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/Room
28410	10		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/PstCd
28420	10		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/TwnNm
28430	10		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/TwnLctnNm
28440	10		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/DstrctNm
28450	10		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/CtrySubDvsn
28460	10		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/Ctry
28470	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/PstlAdr/AdrLine
28480	9		Identification	Id	Party38Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id
28490	10	 --------- Chc	Organisation Identification	OrgId	OrganisationIdentification29		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId
28500	11		Any BIC	AnyBIC	AnyBICDec2014Identifier (xs:string)	[A-Z0-9]{4,4}[A-Z]{2,2}[A-Z0-9]{2,2}([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId/AnyBIC
28510	11		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId/LEI
28520	11		Other	Othr	GenericOrganisationIdentification1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId/Othr
28530	12		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId/Othr/Id
28540	12		Scheme Name	SchmeNm	OrganisationIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId/Othr/SchmeNm
28550	13	 ------------ Chc	Code	Cd	ExternalOrganisationIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId/Othr/SchmeNm/Cd
28560	13	 ------------ Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId/Othr/SchmeNm/Prtry
28570	12		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/OrgId/Othr/Issr
28580	10	 --------- Chc	Private Identification	PrvtId	PersonIdentification13		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId
28590	11		Date And Place Of Birth	DtAndPlcOfBirth	DateAndPlaceOfBirth1		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/DtAndPlcOfBirth
28600	12		Birth Date	BirthDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/DtAndPlcOfBirth/BirthDt
28610	12		Province Of Birth	PrvcOfBirth	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth
28620	12		City Of Birth	CityOfBirth	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth
28630	12		Country Of Birth	CtryOfBirth	CountryCode (xs:string)	[A-Z]{2,2}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth
28640	11		Other	Othr	GenericPersonIdentification1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/Othr
28650	12		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/Othr/Id
28660	12		Scheme Name	SchmeNm	PersonIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/Othr/SchmeNm
28670	13	 ------------ Chc	Code	Cd	ExternalPersonIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/Othr/SchmeNm/Cd
28680	13	 ------------ Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/Othr/SchmeNm/Prtry
28690	12		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/Id/PrvtId/Othr/Issr
28700	9		Country Of Residence	CtryOfRes	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtryOfRes
28710	9		Contact Details	CtctDtls	Contact4		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls
28720	10		Name Prefix	NmPrfx	NamePrefix2Code (xs:string)	DOCT MADM MISS MIST MIKS	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/NmPrfx
28730	10		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/Nm
28740	10		Phone Number	PhneNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/PhneNb
28750	10		Mobile Number	MobNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/MobNb
28760	10		Fax Number	FaxNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/FaxNb
28770	10		Email Address	EmailAdr	Max2048Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/EmailAdr
28780	10		Email Purpose	EmailPurp	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/EmailPurp
28790	10		Job Title	JobTitl	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/JobTitl
28800	10		Responsibility	Rspnsblty	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/Rspnsblty
28810	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/Dept
28820	10		Other	Othr	OtherContact1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/Othr
28830	11		Channel Type	ChanlTp	Max4Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/Othr/ChanlTp
28840	11		Identification	Id	Max128Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/Othr/Id
28850	10		Preferred Method	PrefrdMtd	PreferredContactMethod1Code (xs:string)	LETT MAIL PHON FAXX CELL	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/Invcee/CtctDtls/PrefrdMtd
28860	8		Tax Remittance	TaxRmt	TaxInformation7		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt
28870	9		Creditor	Cdtr	TaxParty1		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Cdtr
28880	10		Tax Identification	TaxId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Cdtr/TaxId
28890	10		Registration Identification	RegnId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Cdtr/RegnId
28900	10		Tax Type	TaxTp	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Cdtr/TaxTp
28910	9		Debtor	Dbtr	TaxParty2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Dbtr
28920	10		Tax Identification	TaxId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Dbtr/TaxId
28930	10		Registration Identification	RegnId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Dbtr/RegnId
28940	10		Tax Type	TaxTp	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Dbtr/TaxTp
28950	10		Authorisation	Authstn	TaxAuthorisation1		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Dbtr/Authstn
28960	11		Title	Titl	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Dbtr/Authstn/Titl
28970	11		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Dbtr/Authstn/Nm
28980	9		Ultimate Debtor	UltmtDbtr	TaxParty2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/UltmtDbtr
28990	10		Tax Identification	TaxId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/UltmtDbtr/TaxId
29000	10		Registration Identification	RegnId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/UltmtDbtr/RegnId
29010	10		Tax Type	TaxTp	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/UltmtDbtr/TaxTp
29020	10		Authorisation	Authstn	TaxAuthorisation1		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/UltmtDbtr/Authstn
29030	11		Title	Titl	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/UltmtDbtr/Authstn/Titl
29040	11		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/UltmtDbtr/Authstn/Nm
29050	9		Administration Zone	AdmstnZone	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/AdmstnZone
29060	9		Reference Number	RefNb	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/RefNb
29070	9		Method	Mtd	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Mtd
29080	9		Total Taxable Base Amount	TtlTaxblBaseAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/TtlTaxblBaseAmt
29090	9		Total Tax Amount	TtlTaxAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/TtlTaxAmt
29100	9		Date	Dt	ISODate (xs:date)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Dt
29110	9		Sequence Number	SeqNb	Number (xs:decimal)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/SeqNb
29120	9		Record	Rcrd	TaxRecord2		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd
29130	10		Type	Tp	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/Tp
29140	10		Category	Ctgy	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/Ctgy
29150	10		Category Details	CtgyDtls	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/CtgyDtls
29160	10		Debtor Status	DbtrSts	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/DbtrSts
29170	10		Certificate Identification	CertId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/CertId
29180	10		Forms Code	FrmsCd	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/FrmsCd
29190	10		Period	Prd	TaxPeriod2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/Prd
29200	11		Year	Yr	ISODate (xs:date)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/Prd/Yr
29210	11		Type	Tp	TaxRecordPeriod1Code (xs:string)	MM01 MM02 MM03 MM04 MM05 MM06 MM07 MM08 MM09 MM10 MM11 MM12 QTR1 QTR2 QTR3 QTR4 HLF1 HLF2	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/Prd/Tp
29220	11		From To Date	FrToDt	DatePeriod2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/Prd/FrToDt
29230	12		From Date	FrDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/Prd/FrToDt/FrDt
29240	12		To Date	ToDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/Prd/FrToDt/ToDt
29250	10		Tax Amount	TaxAmt	TaxAmount2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt
29260	11		Rate	Rate	PercentageRate (xs:decimal)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Rate
29270	11		Taxable Base Amount	TaxblBaseAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/TaxblBaseAmt
29280	11		Total Amount	TtlAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/TtlAmt
29290	11		Details	Dtls	TaxRecordDetails2		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Dtls
29300	12		Period	Prd	TaxPeriod2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Dtls/Prd
29310	13		Year	Yr	ISODate (xs:date)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Dtls/Prd/Yr
29320	13		Type	Tp	TaxRecordPeriod1Code (xs:string)	MM01 MM02 MM03 MM04 MM05 MM06 MM07 MM08 MM09 MM10 MM11 MM12 QTR1 QTR2 QTR3 QTR4 HLF1 HLF2	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Dtls/Prd/Tp
29330	13		From To Date	FrToDt	DatePeriod2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Dtls/Prd/FrToDt
29340	14		From Date	FrDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Dtls/Prd/FrToDt/FrDt
29350	14		To Date	ToDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Dtls/Prd/FrToDt/ToDt
29360	12		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/TaxAmt/Dtls/Amt
29370	10		Additional Information	AddtlInf	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/TaxRmt/Rcrd/AddtlInf
29380	8		Garnishment Remittance	GrnshmtRmt	Garnishment3		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/GrnshmtRmt
29390	9		Type	Tp	GarnishmentType1		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/GrnshmtRmt/Tp
29400	10		Code Or Proprietary	CdOrPrtry	GarnishmentType1Choice		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/GrnshmtRmt/Tp/CdOrPrtry
29410	11	 ---------- Chc	Code	Cd	ExternalGarnishmentType1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RmtInf/Strd/GrnshmtRmt/Tp/CdOrPrtry/Cd
