seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
5710	7		Identification	Id	Max34Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/Id
5720	7		Scheme Name	SchmeNm	AccountSchemeName1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm
5730	8	 ------- Chc	Code	Cd	ExternalAccountIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm/Cd
5740	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm/Prtry
5750	7		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/Issr
5760	5		Type	Tp	CashAccountType2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp
5770	6	 ----- Chc	Code	Cd	CashAccountType4Code (xs:string)	CASH CHAR COMM TAXE CISH TRAS SACC CACC SVGS ONDP MGLD NREX MOMA LOAN SLRY ODFT	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp/Cd
5780	6	 ----- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp/Prtry
5790	5		Currency	Ccy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Ccy
5800	5		Name	Nm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Nm
5810	4		Intermediary Agent 2	IntrmyAgt2	BranchAndFinancialInstitutionIdentification4		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2
5820	5		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification7		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId
5830	6		BIC	BIC	BICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/BIC
5840	6		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/ClrSysMmbId
5850	7		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/ClrSysMmbId/ClrSysId
5860	8	 ------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/ClrSysMmbId/ClrSysId/Cd
5870	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
5880	7		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/ClrSysMmbId/MmbId
5890	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/Nm
5900	6		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr
5910	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/AdrTp
5920	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/Dept
5930	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/SubDept
5940	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/StrtNm
5950	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/BldgNb
5960	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/PstCd
5970	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/TwnNm
5980	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/CtrySubDvsn
5990	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/Ctry
6000	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/PstlAdr/AdrLine
6010	6		Other	Othr	GenericFinancialIdentification1		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/Othr
6020	7		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/Othr/Id
6030	7		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/Othr/SchmeNm
6040	8	 ------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/Othr/SchmeNm/Cd
6050	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/Othr/SchmeNm/Prtry
6060	7		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/FinInstnId/Othr/Issr
6070	5		Branch Identification	BrnchId	BranchData2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId
6080	6		Identification	Id	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/Id
6090	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/Nm
6100	6		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr
6110	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/AdrTp
6120	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/Dept
6130	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/SubDept
6140	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/StrtNm
6150	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/BldgNb
6160	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/PstCd
6170	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/TwnNm
6180	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/CtrySubDvsn
6190	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/Ctry
6200	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2/BrnchId/PstlAdr/AdrLine
6210	4		Intermediary Agent 2 Account	IntrmyAgt2Acct	CashAccount16		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct
6220	5		Identification	Id	AccountIdentification4Choice		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Id
6230	6	 ----- Chc	IBAN	IBAN	IBAN2007Identifier (xs:string)	[A-Z]{2,2}[0-9]{2,2}[a-zA-Z0-9]{1,30}	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Id/IBAN
6240	6	 ----- Chc	Other	Othr	GenericAccountIdentification1		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Id/Othr
6250	7		Identification	Id	Max34Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Id/Othr/Id
6260	7		Scheme Name	SchmeNm	AccountSchemeName1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Id/Othr/SchmeNm
6270	8	 ------- Chc	Code	Cd	ExternalAccountIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Id/Othr/SchmeNm/Cd
6280	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Id/Othr/SchmeNm/Prtry
6290	7		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Id/Othr/Issr
6300	5		Type	Tp	CashAccountType2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Tp
6310	6	 ----- Chc	Code	Cd	CashAccountType4Code (xs:string)	CASH CHAR COMM TAXE CISH TRAS SACC CACC SVGS ONDP MGLD NREX MOMA LOAN SLRY ODFT	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Tp/Cd
6320	6	 ----- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Tp/Prtry
6330	5		Currency	Ccy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Ccy
6340	5		Name	Nm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt2Acct/Nm
6350	4		Intermediary Agent 3	IntrmyAgt3	BranchAndFinancialInstitutionIdentification4		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3
6360	5		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification7		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId
6370	6		BIC	BIC	BICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/BIC
6380	6		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/ClrSysMmbId
6390	7		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/ClrSysMmbId/ClrSysId
6400	8	 ------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/ClrSysMmbId/ClrSysId/Cd
6410	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
6420	7		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/ClrSysMmbId/MmbId
6430	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/Nm
6440	6		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr
6450	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/AdrTp
6460	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/Dept
6470	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/SubDept
6480	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/StrtNm
6490	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/BldgNb
6500	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/PstCd
6510	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/TwnNm
6520	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/CtrySubDvsn
6530	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/Ctry
6540	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/PstlAdr/AdrLine
6550	6		Other	Othr	GenericFinancialIdentification1		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/Othr
6560	7		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/Othr/Id
6570	7		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/Othr/SchmeNm
6580	8	 ------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/Othr/SchmeNm/Cd
6590	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/Othr/SchmeNm/Prtry
6600	7		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/FinInstnId/Othr/Issr
6610	5		Branch Identification	BrnchId	BranchData2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId
6620	6		Identification	Id	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/Id
6630	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/Nm
6640	6		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr
6650	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/AdrTp
6660	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/Dept
6670	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/SubDept
6680	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/StrtNm
6690	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/BldgNb
6700	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/PstCd
6710	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/TwnNm
6720	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/CtrySubDvsn
6730	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/Ctry
6740	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3/BrnchId/PstlAdr/AdrLine
6750	4		Intermediary Agent 3 Account	IntrmyAgt3Acct	CashAccount16		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct
6760	5		Identification	Id	AccountIdentification4Choice		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Id
6770	6	 ----- Chc	IBAN	IBAN	IBAN2007Identifier (xs:string)	[A-Z]{2,2}[0-9]{2,2}[a-zA-Z0-9]{1,30}	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Id/IBAN
6780	6	 ----- Chc	Other	Othr	GenericAccountIdentification1		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Id/Othr
6790	7		Identification	Id	Max34Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Id/Othr/Id
6800	7		Scheme Name	SchmeNm	AccountSchemeName1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Id/Othr/SchmeNm
6810	8	 ------- Chc	Code	Cd	ExternalAccountIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Id/Othr/SchmeNm/Cd
6820	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Id/Othr/SchmeNm/Prtry
6830	7		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Id/Othr/Issr
6840	5		Type	Tp	CashAccountType2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Tp
6850	6	 ----- Chc	Code	Cd	CashAccountType4Code (xs:string)	CASH CHAR COMM TAXE CISH TRAS SACC CACC SVGS ONDP MGLD NREX MOMA LOAN SLRY ODFT	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Tp/Cd
6860	6	 ----- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Tp/Prtry
6870	5		Currency	Ccy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Ccy
6880	5		Name	Nm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt3Acct/Nm
6890	4		Creditor Agent	CdtrAgt	BranchAndFinancialInstitutionIdentification4		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt
6900	5		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification7		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId
6910	6		BIC	BIC	BICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/BIC
6920	6		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId
6930	7		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId
6940	8	 ------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId/Cd
6950	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
6960	7		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId
6970	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/Nm
6980	6		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr
6990	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/AdrTp
7000	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/Dept
7010	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/SubDept
7020	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/StrtNm
7030	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/BldgNb
7040	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/PstCd
7050	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/TwnNm
7060	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/CtrySubDvsn
7070	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/Ctry
7080	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/AdrLine
7090	6		Other	Othr	GenericFinancialIdentification1		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/Othr
7100	7		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAgt/FinInstnId/Othr/Id
